Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
420,Dmitriy Samsonov,,22,RUS,1988-12-31,220,80,5,False,False,False,False,False,True,True,False,0,3196046,3196046,3196046,3196046,3196046,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,65,84,80,85,72,81,83,74,78,74,77,94,84,8,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
421,Vlas Popov,,19,BEL,1991-12-31,197,74,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,66,79,74,77,72,53,71,86,84,77,63,92,89,21,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
422,Henri Bond,,23,CAN,1991-12-31,199,74,2,False,False,False,False,False,True,True,False,0,3714299,3714299,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,67,84,87,78,71,84,76,86,52,81,57,99,91,23,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
423,Lance Dagenais,,19,CAN,1993-12-31,238,80,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,84,59,70,88,66,82,91,86,99,64,98,90,86,35,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
424,Norm Sanderson,,18,CAN,1988-12-31,176,69,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,69,79,64,71,67,62,75,63,94,71,75,96,99,6,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
425,Alan Holmberg,,24,SWE,1994-12-31,222,80,4,False,False,False,False,False,True,True,False,0,3626933,3626933,3626933,3626933,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,82,86,73,85,80,86,91,99,78,69,78,99,96,42,50,85,10,36753,4,4,2,0,31,322,0,0,0,0,0,10,0,1,0,0,1,0,1020,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
426,Ferenc Medved,,24,SLO,1996-12-31,184,74,4,False,False,False,False,False,True,True,False,0,2887217,2887217,2887217,2887217,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,86,63,69,71,99,85,99,99,89,59,78,71,44,50,79,1,1861,0,0,0,0,2,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
427,Jerry Barnes,,14,USA,1989-12-31,217,79,3,False,False,False,False,False,True,True,False,0,3225019,3225019,3225019,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,65,92,50,79,61,71,71,79,91,72,70,98,99,18,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
428,Edmond Gregory,,10,CAN,1993-12-31,174,70,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,79,60,69,84,77,99,75,78,99,68,67,97,71,36,50,79,2,4188,0,0,0,0,3,32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
429,Teuvo Kulju,,21,FIN,1997-12-31,187,67,5,False,False,False,False,False,True,True,False,0,3411157,3411157,3411157,3411157,3411157,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,81,81,81,71,71,87,90,72,87,88,83,78,84,53,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
430,Andres Bright,,19,USA,2002-12-31,192,74,4,False,False,False,False,False,True,True,False,0,2706828,2706828,2706828,2706828,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,61,93,30,76,78,69,96,51,99,58,75,86,77,76,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
431,Alfred Fields,,24,USA,1989-12-31,179,65,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,60,56,52,86,74,78,85,75,53,83,86,99,99,18,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28173,2,7,0,1,30,212,0,0,0,0,0,11,0,0,1,0,0,0,925,925,False
432,Luc Stone,,12,CAN,2002-12-31,205,74,2,False,False,False,False,False,True,True,False,0,2613452,2613452,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,88,83,56,78,74,83,61,66,61,87,65,78,84,77,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
433,Antonio Day,,2,CAN,2003-12-31,212,73,3,False,False,False,False,False,True,True,False,0,3965646,3965646,3965646,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,89,76,76,79,86,75,99,69,99,77,60,84,85,89,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54415,9,2,3,4,35,338,0,0,0,0,0,17,0,0,2,1,1,0,2510,2510,False
434,Bruno Gillberg,,12,SWE,1999-12-31,175,66,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,89,86,91,69,83,60,93,99,99,88,69,78,87,67,50,83,6,18715,2,3,1,0,21,173,0,2,0,0,0,6,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
435,Gabriel Henn,,11,GER,1989-12-31,208,78,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,69,81,52,89,75,76,99,59,63,79,63,99,85,15,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
436,Wes Maltais,,1,CAN,1998-12-31,219,78,4,False,False,False,False,False,True,True,False,0,3512609,3512609,3512609,3512609,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,80,98,88,83,71,64,51,66,66,95,66,80,84,58,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
437,Tyler Hewitt,,4,CAN,1987-12-31,226,78,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,62,94,73,84,86,65,80,67,84,64,89,80,90,10,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850,0,0,0,0,1,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False
438,Valerka Usova,,16,RUS,2001-12-31,202,78,5,False,False,False,False,False,True,True,False,0,3635105,3635105,3635105,3635105,3635105,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,69,79,97,80,70,87,87,99,61,63,78,81,57,80,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
439,Zhaxylyk Kolesnikova,,4,KAZ,1996-12-31,185,65,4,False,False,False,False,False,True,True,False,0,3498893,3498893,3498893,3498893,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,64,76,61,70,88,89,86,99,85,56,82,84,74,53,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17599,1,3,1,0,14,142,0,0,0,0,0,5,0,0,1,0,0,0,580,580,False
440,Klemens Schone,,4,GER,1991-12-31,167,69,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,86,79,97,69,89,77,84,95,78,96,95,92,80,25,50,86,4,11803,0,4,0,0,16,94,0,0,0,0,0,4,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
441,Stanley Chambers,,6,USA,2002-12-31,212,77,5,False,False,False,False,False,True,True,False,0,2715190,2715190,2715190,2715190,2715190,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,65,82,87,82,78,76,83,85,80,95,89,78,79,84,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25975,3,2,2,0,18,180,0,2,0,0,0,7,0,0,1,0,0,0,820,820,False
442,Alex Bergman,,10,SWE,1992-12-31,167,68,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,72,92,71,89,77,58,66,73,99,83,58,77,99,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2296,0,0,0,0,1,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False
443,Gregory Horner,,2,GRB,1993-12-31,194,75,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,68,78,81,77,72,81,65,88,79,72,84,99,74,40,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8094,2,0,1,0,1,58,0,0,0,0,0,0,17,0,0,0,0,0,0,0,False
444,Paul Lang,,22,USA,2004-12-31,173,67,1,True,False,False,False,False,True,True,False,0,1751242,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,70,78,61,76,69,65,99,99,87,61,87,88,78,85,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
445,Carl Turnbull,,1,CAN,1997-12-31,247,80,3,False,False,False,False,False,True,True,False,0,2988274,2988274,2988274,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,74,65,58,89,80,81,99,72,99,91,52,56,86,58,50,77,1,749,0,0,0,0,3,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
446,Ernest Deschenes,,11,CAN,1996-12-31,220,71,3,False,False,False,False,False,True,True,False,0,3220113,3220113,3220113,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,67,98,50,70,75,69,61,94,87,71,57,97,74,49,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
447,Nigel Morrison,,2,GRB,2003-12-31,214,74,3,True,False,False,False,False,True,True,False,0,1334531,1334531,1334531,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,63,54,64,80,69,73,50,75,76,56,88,86,90,83,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
448,Khaled Mohammadi,,6,SWE,2002-12-31,202,79,3,False,False,False,False,False,True,True,False,0,3831691,3831691,3831691,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,70,78,99,81,83,82,97,84,99,62,72,57,90,82,50,83,5,13409,1,2,1,0,15,140,0,0,0,0,0,5,0,0,1,0,0,0,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
449,Ian Zhao,,2,CAN,1997-12-31,193,75,2,False,False,False,False,False,True,True,False,0,3840199,3840199,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,68,55,68,77,71,99,94,82,75,50,81,92,87,57,50,78,5,8244,2,2,0,0,9,71,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
450,Josh Hutchinson,,21,CAN,1999-12-31,186,75,5,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,77,84,76,77,96,93,85,99,97,79,78,75,70,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
